"id","gps_rx_time","gps_longitude","gps_latitude","gps_speed","gps_num_sats","battery_sup_bat_v","battery_main_bat_v","battery_main_bat_c","battery_low_cell_v","battery_high_cell_v","battery_high_cell_t","battery_cell_idx_low_v","battery_cell_idx_high_t","mppt1_input_v","mppt1_input_c","mppt1_output_v","mppt1_output_c","mppt2_input_v","mppt2_input_c","mppt2_output_v","mppt2_output_c","mppt3_input_v","mppt3_input_c","mppt3_output_v","mppt3_output_c","mitsuba_voltage","mitsuba_current","created_at"
"15542","0","0","0","0","0","0.947","40.97","-6.762","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","62.651","1.907","89.297","0.733","28.305","1.175","89.365","0.273","0","0","2025-07-05 21:40:22.907"
"15543","0","0","0","0","0","0.947","41.349","-4.897","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","62.651","1.907","89.297","0.733","28.305","1.175","92.452","0.725","0","0","2025-07-05 21:40:28.965"
"15544","0","0","0","0","0","0.947","41.293","-7.509","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","89.297","0.733","28.305","1.175","92.452","0.725","0","0","2025-07-05 21:40:34.989"
"15545","0","0","0","0","0","0.947","41.686","0.906","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","89.297","0.733","28.305","1.175","92.452","0.725","0","0","2025-07-05 21:40:41.322"
"15546","0","0","0","0","0","0.947","41.686","0.906","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","92.727","1.846","28.305","1.175","92.393","0.715","0","0","2025-07-05 21:40:46.866"
"15547","0","0","0","0","0","0.947","41.086","-8.293","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","92.727","1.846","28.305","1.175","92.393","0.715","0","0","2025-07-05 21:40:53.802"
"15548","0","0","0","0","0","0.947","41.481","-1.539","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","92.727","1.846","28.305","1.175","92.393","0.715","0","0","2025-07-05 21:40:59.513"
"15549","0","0","0","0","0","0.947","40.595","-12.411","3.098","3.28","48.838","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","28.305","1.175","92.393","0.715","0","0","2025-07-05 21:41:05.367"
"15550","0","0","0","0","0","0.947","40.595","-12.411","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","92.393","0.715","0","0","2025-07-05 21:41:11.836"
"15551","0","0","0","0","0","0.947","40.183","-14.954","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","92.393","0.715","0","0","2025-07-05 21:41:17.418"
"15552","0","0","0","0","0","0.979","40.157","-14.836","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","92.393","0.715","0","0","2025-07-05 21:41:23.789"
"15553","0","0","0","0","0","0.979","40.501","-9.262","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","92.393","0.715","0","0","2025-07-05 21:41:29.164"
"15554","0","0","0","0","0","0.979","41.153","-2.107","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","92.393","0.715","0","0","2025-07-05 21:41:35.595"
"15555","0","0","0","0","0","0.979","41.153","-2.107","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","73.725","1.744","90.468","1.829","32.092","1.804","91.367","0.254","0","0","2025-07-05 21:41:41.569"
"15556","0","0","0","0","0","0.979","41.153","-2.107","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.296","0.776","91.464","0.564","29.086","0.812","91.367","0.254","0","0","2025-07-05 21:41:48.185"
"15557","0","0","0","0","0","0.979","41.299","1.523","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.464","0.564","29.086","0.812","91.367","0.254","0","0","2025-07-05 21:41:53.66"
"15558","0","0","0","0","0","0.979","41.452","1.418","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.464","0.564","29.086","0.812","93.366","0.245","0","0","2025-07-05 21:41:59.989"
"15559","0","0","0","0","0","0.979","40.909","-4.952","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.464","0.564","29.086","0.812","93.366","0.245","0","0","2025-07-05 21:42:05.828"
"15560","0","0","0","0","0","0.979","41.504","0.369","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.464","0.564","29.086","0.812","93.366","0.245","0","0","2025-07-05 21:42:11.813"
"15561","0","0","0","0","0","0.955","41.504","0.788","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.464","0.564","29.086","0.812","92.935","0.271","0","0","2025-07-05 21:42:18.044"
"15562","0","0","0","0","0","0.955","41.081","-5.175","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.548","0.558","29.086","0.812","92.935","0.271","0","0","2025-07-05 21:42:23.872"
"15563","0","0","0","0","0","0.955","41.081","-5.175","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","91.548","0.558","29.086","0.812","92.935","0.271","0","0","2025-07-05 21:42:30.045"
"15564","0","0","0","0","0","0.955","41.081","-5.175","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","92.372","0.584","29.086","0.812","92.415","0.272","0","0","2025-07-05 21:42:36.114"
"15565","0","0","0","0","0","0.955","41.383","1.393","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","66.768","0.781","92.372","0.584","29.086","0.812","92.415","0.272","0","0","2025-07-05 21:42:42.15"
"15566","0","0","0","0","0","0.955","41.251","-2.909","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.301","0.807","92.372","0.584","29.086","0.812","92.415","0.272","0","0","2025-07-05 21:42:48.992"
"15567","0","0","0","0","0","0.955","41.251","-2.909","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.301","0.807","90.583","0.712","29.086","0.812","92.415","0.272","0","0","2025-07-05 21:42:54.66"
"15568","0","0","0","0","0","0.955","40.863","-7.595","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.301","0.807","90.618","0.723","29.086","0.812","92.415","0.272","0","0","2025-07-05 21:43:00.665"
"15569","0","0","0","0","0","0.955","41.411","-2.804","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","69.541","1.093","90.618","0.723","29.752","0.879","92.415","0.272","0","0","2025-07-05 21:43:06.458"
"15570","0","0","0","0","0","0.927","41.411","-2.804","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","69.541","1.093","90.618","0.723","29.752","0.879","91.169","0.239","0","0","2025-07-05 21:43:13.999"
"15571","0","0","0","0","0","0.927","41.139","-7.082","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","69.541","1.093","91.149","0.669","29.752","0.879","91.169","0.239","0","0","2025-07-05 21:43:18.498"
"15572","0","0","0","0","0","0.927","41.139","-7.082","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.571","1.001","91.149","0.669","29.752","0.879","91.169","0.239","0","0","2025-07-05 21:43:28.199"
"15573","0","0","0","0","0","0.927","40.603","-11.151","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.571","1.001","91.149","0.669","29.752","0.879","89.879","0.253","0","0","2025-07-05 21:43:30.623"
"15574","0","0","0","0","0","0.927","40.55","-10.62","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.571","1.001","91.149","0.669","29.752","0.879","89.879","0.253","0","0","2025-07-05 21:43:37.018"
"15575","0","0","0","0","0","0.927","40.969","-6.181","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.844","0.907","91.149","0.669","29.752","0.879","89.879","0.253","0","0","2025-07-05 21:43:42.925"
"15576","0","0","0","0","0","0.927","40.918","-4.953","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.844","0.907","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:43:48.862"
"15577","0","0","0","0","0","0.927","41.021","-3.631","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","67.844","0.907","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:43:54.961"
"15578","0","0","0","0","0","0.927","41.021","-3.631","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:01.019"
"15579","0","0","0","0","0","0.785","41.021","-3.631","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:08.719"
"15580","0","0","0","0","0","0.785","41.136","-5.984","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:16.211"
"15581","0","0","0","0","0","0.785","40.672","-6.113","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:19.574"
"15582","0","0","0","0","0","0.785","40.672","-6.113","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:29.328"
"15583","0","0","0","0","0","0.785","40.703","-9.157","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","68.475","0.985","91.149","0.669","29.752","0.879","90.863","0.242","0","0","2025-07-05 21:44:32.024"
"15584","0","0","0","0","0","0.785","40.595","-10.793","3.034","3.23","51.223","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.149","0.669","30.612","1.261","90.863","0.242","0","0","2025-07-05 21:44:41.809"
"15585","0","0","0","0","0","0.785","40.475","-7.805","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.149","0.669","30.612","1.261","90.863","0.242","0","0","2025-07-05 21:44:43.168"
"15586","0","0","0","0","0","0.785","41.232","-3.663","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.508","0.811","30.612","1.261","90.598","0.389","0","0","2025-07-05 21:44:49.543"
"15587","0","0","0","0","0","0.785","41.62","1.832","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.508","0.811","30.612","1.261","90.598","0.389","0","0","2025-07-05 21:44:55.749"
"15588","0","0","0","0","0","0.986","41.62","1.832","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.508","0.811","30.612","1.261","93.731","0.243","0","0","2025-07-05 21:45:01.661"
"15589","0","0","0","0","0","0.959","41.292","1.523","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","93.772","0.654","30.612","1.261","93.731","0.243","0","0","2025-07-05 21:45:07.746"
"15590","0","0","0","0","0","0.959","40.844","-4.632","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","93.772","0.654","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:13.82"
"15591","0","0","0","0","0","0.959","40.844","-4.632","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","93.772","0.654","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:19.801"
"15592","0","0","0","0","0","0.959","40.844","-4.632","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:25.841"
"15593","0","0","0","0","0","0.959","40.875","-6.015","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:33.546"
"15594","0","0","0","0","0","0.959","40.355","-12.998","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:38.008"
"15595","0","0","0","0","0","0.959","40.355","-12.998","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.147","0.83","93.731","0.243","0","0","2025-07-05 21:45:45.113"
"15596","0","0","0","0","0","0.959","41.511","1.967","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.623","0.862","93.731","0.243","0","0","2025-07-05 21:45:50.141"
"15597","0","0","0","0","0","0.959","41.511","1.967","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","90.099","0.732","28.623","0.862","93.731","0.243","0","0","2025-07-05 21:45:56.388"
"15598","0","0","0","0","0","0.959","40.751","-11.157","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.071","1.535","28.623","0.862","93.731","0.243","0","0","2025-07-05 21:46:03.33"
"15599","0","0","0","0","0","0.959","40.543","-6.552","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.071","1.535","28.623","0.862","93.731","0.243","0","0","2025-07-05 21:46:07.739"
"15600","0","0","0","0","0","0.959","40.543","-6.552","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.071","1.535","28.623","0.862","93.731","0.243","0","0","2025-07-05 21:46:14.463"
"15601","0","0","0","0","0","0.959","40.606","-8.144","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.261","1.093","91.071","1.535","28.623","0.862","89.764","0.663","0","0","2025-07-05 21:46:42.374"
"15602","0","0","0","0","0","0.959","39.842","-14.497","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","91.071","1.535","31.172","1.257","89.764","0.663","0","0","2025-07-05 21:46:42.785"
"15603","0","0","0","0","0","0.959","39.78","-16.213","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","91.071","1.535","31.172","1.257","89.764","0.663","0","0","2025-07-05 21:46:43.204"
"15604","0","0","0","0","0","0.959","40.773","-2.73","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.282","1.753","31.172","1.257","89.764","0.663","0","0","2025-07-05 21:46:43.606"
"15605","0","0","0","0","0","0.959","40.788","-2.199","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.282","1.753","31.172","1.257","89.764","0.663","0","0","2025-07-05 21:46:44.461"
"15606","0","0","0","0","0","0.915","40.788","-2.199","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.282","1.753","31.172","1.257","89.764","0.663","0","0","2025-07-05 21:46:50.84"
"15607","0","0","0","0","0","0.915","40.788","-2.199","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.881","1.283","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:46:57.028"
"15608","0","0","0","0","0","0.915","41.395","3.518","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.881","1.283","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:47:02.987"
"15609","0","0","0","0","0","0.915","41.395","3.518","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","89.881","1.283","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:47:09.621"
"15610","0","0","0","0","0","0.915","41.301","-0.261","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","71.283","1.453","91.36","2.008","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:47:15.248"
"15611","0","0","0","0","0","0.915","41.017","-5.163","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.817","2.207","91.36","2.008","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:47:21.047"
"15612","0","0","0","0","0","0.915","40.437","-9.472","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.817","2.207","91.36","2.008","31.172","1.257","89.701","0.299","0","0","2025-07-05 21:47:27.184"
"15613","0","0","0","0","0","0.915","40.437","-9.472","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.817","2.207","91.36","2.008","31.172","1.257","89.705","0.689","0","0","2025-07-05 21:47:33.434"
"15614","0","0","0","0","0","0.915","40.243","-8.651","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","70.817","2.207","91.36","2.008","30.157","0.998","89.705","0.689","0","0","2025-07-05 21:47:40.635"
"15615","0","0","0","0","0","0.898","40.243","-8.651","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","68.314","0.891","91.36","2.008","30.157","0.998","89.705","0.689","0","0","2025-07-05 21:47:45.33"
"15616","0","0","0","0","0","0.898","40.187","-8.799","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","68.314","0.891","91.36","2.008","30.157","0.998","90.19","0.261","0","0","2025-07-05 21:47:51.34"
"15617","0","0","0","0","0","0.898","40.52","-4.65","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","68.314","0.891","91.36","2.008","29.37","1.701","90.19","0.261","0","0","2025-07-05 21:47:57.749"
"15618","0","0","0","0","0","0.898","40.52","-4.65","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","91.36","2.008","29.37","1.701","90.19","0.261","0","0","2025-07-05 21:48:03.665"
"15619","0","0","0","0","0","0.898","41.181","1.893","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","91.966","0.613","29.37","1.701","90.19","0.261","0","0","2025-07-05 21:48:10.183"
"15620","0","0","0","0","0","0.898","41.337","1.665","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","91.966","0.613","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:15.687"
"15621","0","0","0","0","0","0.898","41.337","1.665","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","91.966","0.613","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:21.722"
"15622","0","0","0","0","0","0.898","40.764","-3.169","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","91.966","0.613","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:28.048"
"15623","0","0","0","0","0","0.898","40.79","-0.952","3.059","3.237","45.581","0","0","41.219","1.796","96.234","0.956","69.684","1.115","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:33.882"
"15624","0","0","0","0","0","0.823","40.802","-4.903","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:39.953"
"15625","0","0","0","0","0","0.823","40.59","-8.132","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:45.96"
"15626","0","0","0","0","0","0.823","40.437","-8.978","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:51.961"
"15627","0","0","0","0","0","0.823","39.793","-14.311","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:48:58.129"
"15628","0","0","0","0","0","0.823","40.862","1.876","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.735","0.616","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:49:04.181"
"15629","0","0","0","0","0","0.823","40.862","1.876","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","67.818","0.811","90.822","1.322","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:49:10.324"
"15630","0","0","0","0","0","0.823","39.956","-12.867","3.101","3.26","49.366","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:49:17.181"
"15631","0","0","0","0","0","0.823","39.662","-15.756","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:49:22.37"
"15632","0","0","0","0","0","0.823","39.776","-12.824","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","29.338","0.886","90.19","0.261","0","0","2025-07-05 21:49:28.462"
"15633","0","0","0","0","0","0.915","40.03","-6.336","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","32.084","1.735","90.19","0.261","0","0","2025-07-05 21:49:34.624"
"15634","0","0","0","0","0","0.915","39.721","-13.478","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","32.084","1.735","90.19","0.261","0","0","2025-07-05 21:49:45.675"
"15635","0","0","0","0","0","0.915","39.721","-13.478","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","70.887","2.367","90.822","1.322","32.084","1.735","90.19","0.261","0","0","2025-07-05 21:49:56.423"
"15636","0","0","0","0","0","0.915","40.087","-6.082","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","72.299","2.455","90.822","1.322","32.084","1.735","90.19","0.261","0","0","2025-07-05 21:50:09.321"
"15637","0","0","0","0","0","0.915","40.798","1.771","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","72.299","2.455","91.778","1.019","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:50:10.468"
"15638","0","0","0","0","0","0.915","40.825","0.689","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","65.024","1.017","91.778","1.019","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:50:10.948"
"15639","0","0","0","0","0","0.892","40.64","-3.039","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.878","1.5","90.498","0.804","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.082"
"15640","0","0","0","0","0","0.892","40.64","-3.039","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.472","0.874","90.705","0.768","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.085"
"15641","0","0","0","0","0","0.825","41.306","3.375","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","70.091","1.811","92.819","1.995","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.09"
"15642","0","0","0","0","0","0.892","40.64","-3.039","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.878","1.5","90.498","0.804","32.084","1.735","89.994","0.593","0","0","2025-07-05 21:54:53.095"
"15643","0","0","0","0","0","0.825","41.306","3.375","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","72.839","2.44","92.819","1.995","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.098"
"15644","0","0","0","0","0","0.892","40.434","-7.089","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","70.091","1.811","90.498","0.804","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.102"
"15645","0","0","0","0","0","0.915","40.94","0.005","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","65.024","1.017","91.778","1.019","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.105"
"15646","0","0","0","0","0","0.892","40.618","-3.243","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.472","0.874","90.705","0.768","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.11"
"15647","0","0","0","0","0","0.892","40.64","-3.039","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.472","0.874","90.498","0.804","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.114"
"15648","0","0","0","0","0","0.915","40.822","-2.273","2.993","3.304","49.971","0","0","41.219","1.796","96.234","0.956","65.024","1.017","90.705","0.768","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.118"
"15649","0","0","0","0","0","0.892","40.64","-3.039","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","68.878","1.5","90.498","0.804","32.084","1.735","91.885","0.335","0","0","2025-07-05 21:54:53.121"
"15650","0","0","0","0","0","0.892","40.434","-7.089","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","70.091","1.811","90.498","0.804","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.124"
"15651","0","0","0","0","0","0.825","41.306","3.375","2.993","3.304","49.971","0","0","51.122","0.534","96.234","0.956","72.839","2.44","92.819","1.995","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.128"
"15652","0","0","0","0","0","0.825","41.306","3.375","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","30.545","1.579","89.994","0.593","0","0","2025-07-05 21:54:53.131"
"15653","0","0","0","0","0","0.825","40.448","-7.552","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.283","1.783","89.093","0.712","0","0","2025-07-05 21:54:54.469"
"15654","0","0","0","0","0","0.825","39.884","-6.101","2.996","3.29","50.805","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.957","1.761","89.244","0.617","0","0","2025-07-05 21:54:54.473"
"15655","0","0","0","0","0","0.825","40.237","-6.292","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.053","1.971","89.093","0.712","0","0","2025-07-05 21:54:54.476"
"15656","0","0","0","0","0","0.825","40.633","-3.527","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.582","1.81","89.994","0.593","0","0","2025-07-05 21:54:54.479"
"15657","0","0","0","0","0","0.825","39.977","-9.163","2.996","3.29","50.805","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.957","1.761","89.244","0.617","0","0","2025-07-05 21:54:54.482"
"15658","0","0","0","0","0","0.825","40.633","-3.527","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.053","1.971","89.756","0.672","0","0","2025-07-05 21:54:54.485"
"15659","0","0","0","0","0","0.825","40.633","-3.527","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.582","1.81","89.756","0.672","0","0","2025-07-05 21:54:54.489"
"15660","0","0","0","0","0","0.825","40.633","-3.527","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.582","1.81","89.994","0.593","0","0","2025-07-05 21:54:54.492"
"15661","0","0","0","0","0","0.825","40.443","-4.786","2.996","3.29","50.805","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","30.52","1.959","89.244","0.617","0","0","2025-07-05 21:54:54.495"
"15662","0","0","0","0","0","0.825","40.237","-6.292","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.053","1.971","89.756","0.672","0","0","2025-07-05 21:54:54.498"
"15663","0","0","0","0","0","0.825","40.235","-3.545","2.996","3.29","50.805","0","0","50.283","2.717","96.234","0.956","72.839","2.44","90.395","2.343","30.52","1.959","89.244","0.617","0","0","2025-07-05 21:54:54.502"
"15664","0","0","0","0","0","0.825","39.977","-9.163","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.283","1.783","89.244","0.617","0","0","2025-07-05 21:54:54.505"
"15665","0","0","0","0","0","0.825","39.977","-9.163","3.07","3.299","50.541","0","0","51.122","0.534","96.234","0.956","72.839","2.44","90.395","2.343","31.957","1.761","89.244","0.617","0","0","2025-07-05 21:54:54.508"
